participant_code,task,block,trial_index,trial_type,valence,image,stim_dur_s,isi_s,response_key,rt_s,accuracy,device,n_channels,sampling_rate_hz,reference,montage_description,roi_n100,roi_p300,roi_lpp
A003,oddball,oddball,1,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,2,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,3,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,4,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,5,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,6,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,7,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,8,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,9,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,10,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,11,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,12,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.4619691999978386,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,13,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,14,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,15,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,16,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.46170480002183467,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,17,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,18,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,19,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,20,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,21,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,22,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,23,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,24,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,25,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,26,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.4784897999779787,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,27,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,28,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.46142340000369586,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,29,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,30,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,31,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.4441450000158511,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,32,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,33,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,34,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,35,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,36,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.5618210000102408,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,37,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,38,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,39,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.37762099999235943,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,40,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,41,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,42,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,43,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,44,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.4438040000095498,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,45,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,46,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,47,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,48,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,49,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,50,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,51,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,52,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,53,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,54,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,55,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,56,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,57,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,58,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,59,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,60,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,61,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,62,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.4614084000058938,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,63,standard,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\standard_checkerboard.jpg,1.0,2.0,,,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
A003,oddball,oddball,64,target,neutral_task,C:\Users\ionut\OneDrive\Desktop\licenta\Experiment COD\stimuli\oddball\target_checkerboard.jpg,1.0,2.0,space,0.5615490000054706,1,Unicorn Hybrid Black,8,250,L/R mastoids,"Fz,C3,Cz,C4,Pz,PO7,Oz,PO8","PO7,Oz,PO8",Pz,Pz
